rally,avg_rally_length,epsilon,left_states,right_states
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
18500,4.08,0.05,8083,7919
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
19000,4.05,0.05,8099,7936
